genre_ids,original_language,original_title,overview,popularity,poster_path,vote_average,title
"[35, 18, 10749]",en,Lars and the Real Girl,"Extremely shy Lars finds it impossible to make friends or socialize. His brother and sister-in-law worry about him, so when he announces that he has a girlfriend he met on the Internet, they are overjoyed. But Lars' new lady is a life-size plastic woman. On the advice of a doctor, his family and the rest of the community go along with his delusion.",15.67,/nkAt4a7KIPc7Fi1BhxNHhYYbe2b.jpg,7.2,Lars and the Real Girl
[18],en,Nomadland,"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad.",21.335,/k5XzjWihzum1YgLMlqRDRZDmVMn.jpg,7.194,Nomadland
"[16, 10751]",en,Riley's First Date?,"Riley, now 12, who is hanging out with her parents at home when potential trouble comes knocking. Mom's and Dad's Emotions find themselves forced to deal with Riley going on her first ""date.""",17.156,/cGLwfmLqg39822RFQMUDat0UJev.jpg,7.194,Riley's First Date?
"[35, 10751]",en,Marley & Me,"A newly married couple, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",17.273,/pnB6hjTKylb0Ve2nUWt16gzkErr.jpg,7.2,Marley & Me
"[53, 80, 18]",en,The Talented Mr. Ripley,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",20.192,/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,7.2,The Talented Mr. Ripley
"[16, 12, 35, 10751]",en,Ballerina,"In 1879 Paris, a young orphan dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.",23.844,/qBxMhcmNnFniuDAZTKEHcSgKtsn.jpg,7.2,Ballerina
"[35, 18]",en,A League of Their Own,"As America's stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey. Competitive sisters Dottie Hinson and Kit Keller spar with each other, scout Ernie Capadino and grumpy has-been coach Jimmy Dugan on their way to fame.",20.573,/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg,7.192,A League of Their Own
"[35, 18]",en,Thank You for Smoking,"Nick Naylor is a charismatic spin-doctor for Big Tobacco who'll fight to protect America's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. When he incurs the wrath of a senator bent on snuffing out cigarettes, Nick's powers of ""filtering the truth"" will be put to the test.",11.829,/cJpeM7U36diFinieBWNLVi0FlQz.jpg,7.192,Thank You for Smoking
"[28, 35, 80]",en,Midnight Run,"A bounty hunter pursues a former Mafia accountant who embezzled $15 million of mob money. He is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",15.139,/vT4hIPxQIfYPOwIQaTvOY2gHzJg.jpg,7.2,Midnight Run
"[28, 18, 10751]",en,The Karate Kid,"Daniel LaRusso moves to Los Angeles with his mother, Lucille, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of high school students, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei, John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and, later, preparing him to compete against the brutal Cobra Kai.",42.988,/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg,7.192,The Karate Kid
"[18, 10749]",en,P.S. I Love You,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,30.685,/geeHuXkLdNaezexBltDQLX7ZVex.jpg,7.2,P.S. I Love You
"[35, 18, 10751]",en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as a British nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",38.051,/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,7.191,Mrs. Doubtfire
"[12, 35, 18, 14]",en,The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,44.687,/tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg,7.19,The Secret Life of Walter Mitty
"[53, 9648, 878]",en,Limitless,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,37.954,/kCokPP4WCQRrrAuZ7FcpIyHr8b2.jpg,7.19,Limitless
"[18, 10402]",en,Inside Llewyn Davis,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future.",15.454,/nNxK3pC3DMpPpWKMvo2p3liREVT.jpg,7.189,Inside Llewyn Davis
"[18, 35]",en,The Bucket List,"Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",21.943,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,7.189,The Bucket List
"[27, 9648]",en,Fear Street: 1978,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",31.546,/cQywpstS8m9VyU0ho5E0KTNqd50.jpg,7.188,Fear Street: 1978
"[28, 9648, 878, 53]",en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",144.35,/ode14q7WtDugFDp78fo9lCsmay9.jpg,7.187,The Maze Runner
"[28, 12, 10752]",en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",48.032,/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,7.186,300
"[28, 878, 27]",ja,シン・ゴジラ,"When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",26.591,/jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg,7.2,Shin Godzilla
"[18, 27]",en,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",24.913,/gAW4J1bkRjZKmFsJsIiOBASeoAp.jpg,7.2,Sweeney Todd: The Demon Barber of Fleet Street
[53],en,Marathon Man,"A graduate student and obsessive runner in New York is drawn into a mysterious plot involving his brother, a member of the secretive Division.",12.802,/uPNgubSiri2yvBQRPtP77ViYjN.jpg,7.2,Marathon Man
[27],en,Late Night with the Devil,"A live broadcast of a late-night talk show in 1977 goes horribly wrong, unleashing evil into the nation's living rooms.",89.687,/mu8LRWT9GHkfiyHm7kgxT6YNvMW.jpg,7.2,Late Night with the Devil
"[16, 12, 28, 14, 10402]",ja,ONE PIECE FILM RED,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",46.598,/ogDXuVkO92GcETZfSofXXemw7gb.jpg,7.2,One Piece Film Red
"[28, 53, 878]",en,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",47.03,/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg,7.2,Tenet
"[18, 36]",en,Invictus,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby union team as they make their historic run to the 1995 Rugby World Cup Championship match.",22.48,/runuhBAAX7PmdjGhqRKCyl4bh7z.jpg,7.183,Invictus
"[10751, 12, 35, 14, 16]",en,Clifford the Big Red Dog,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",30.81,/30ULVKdjBcQTsj2aOSThXXZNSxF.jpg,7.182,Clifford the Big Red Dog
"[18, 14, 53, 9648, 27]",en,Sleepy Hollow,"Skeptical young detective Ichabod Crane gets transferred to the hamlet of Sleepy Hollow, New York, where he is tasked with investigating the decapitations of three people – murders the townsfolk attribute to a legendary specter, The Headless Horseman.",43.112,/1GuK965FLJxqUw9fd1pmvjbFAlv.jpg,7.182,Sleepy Hollow
"[9648, 53]",en,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",28.273,/bnidwEvWNAVJ3Uco9wWtuzWAfrx.jpg,7.181,Identity
"[14, 18, 35, 10749, 10751]",en,Big,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,25.924,/eWhCDJiwxvx3YXkAFRiHjimnF0j.jpg,7.18,Big
"[18, 36, 10752, 28]",en,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",30.41,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,7.179,The Patriot
"[16, 878]",en,The Animatrix,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated.",17.315,/g52SOsTvdjzY8oPIn5znLJMzLHG.jpg,7.179,The Animatrix
"[35, 27, 53]",en,The Menu,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",36.425,/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg,7.177,The Menu
"[35, 18]",en,Carnage,"Two pairs of parents hold a cordial meeting after their sons are involved in a fight, though as their time together progresses, increasingly childish behavior throws the discussion into chaos.",10.914,/3Imx53XV3T02ADlMxYazYXVNysZ.jpg,7.177,Carnage
"[27, 35]",en,The Return of the Living Dead,"When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",20.063,/qVTFBabgnWz4jZ8wOQRYZI5EITF.jpg,7.2,The Return of the Living Dead
"[27, 53]",en,Heretic,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",241.692,/fr96XzlzsONrQrGfdLMiwtQjott.jpg,7.174,Heretic
